course_id,video_id
20,1495
20,1496
20,1497
20,1498
20,1499
20,1500
20,1501
20,1502
20,1503
20,1504
20,1505
20,1506
20,1507
20,1508
21,1509
21,1510
21,1511
21,1512
21,1513
21,1514
21,1515
22,1516
23,1517
23,1518
23,1519
23,1520
23,1521
23,1522
23,1523
23,1524
23,1525
23,1526
23,1527
23,1528
23,1529
23,1530
23,1531
23,1532
23,1533
23,1534
23,1535
23,1536
23,1537
23,1538
23,1539
23,1540
23,1541
23,1542
23,1543
23,1544
23,1545
23,1546
23,1547
23,1548
23,1549
23,1550
23,1551
23,1552
23,1553
23,1554
23,1555
23,1556
23,1557
23,1558
23,1559
23,1560
23,1561
23,1562
23,1563
23,1564
23,1565
23,1566
23,1567
23,1568
23,1569
23,1570
23,1571
24,1572
24,1573
24,1574
24,1575
24,1576
24,1577
24,1578
24,1579
24,1580
24,1581
25,1582
25,1583
25,1584
25,1585
25,1586
25,1587
25,1588
25,1589
25,1590
25,1591
25,1592
25,1593
25,1594
25,1595
25,1596
25,1597
25,1598
25,1599
25,1600
25,1601
25,1602
25,1603
25,1604
25,1605
25,1606
25,1607
25,1608
25,1609
25,1610
25,1611
25,1612
25,1613
25,1614
25,1615
25,1616
25,1617
25,1618
25,1619
25,1620
25,1621
25,1622
25,1623
25,1624
25,1625
25,1626
25,1627
25,1628
25,1629
26,1630
26,1631
26,1632
26,1633
26,1634
26,1635
26,1636
26,1637
26,1638
26,1639
26,1640
26,1641
26,1642
26,1643
26,1644
26,1645
26,1646
26,1647
26,1648
26,1649
26,1650
26,1651
26,1652
26,1653
26,1654
26,1655
26,1656
26,1657
26,1658
26,1659
26,1660
26,1661
26,1662
26,1663
26,1664
26,1665
26,1666
26,1667
26,1668
26,1669
26,1670
26,1671
26,1672
26,1673
26,1674
26,1675
26,1676
26,1677
26,1678
26,1679
26,1680
26,1681
26,1682
26,1683
26,1684
26,1685
26,1686
26,1687
26,1688
26,1689
26,1690
27,1691
27,1692
27,1693
27,1694
27,1695
27,1696
27,1697
27,1698
27,1699
27,1700
27,1701
27,1702
27,1703
27,1704
27,1705
27,1706
27,1707
27,1708
27,1709
27,1710
27,1711
27,1712
27,1713
27,1714
27,1715
27,1716
27,1717
27,1718
28,1719
28,1720
28,1721
28,1722
28,1723
28,1724
28,1725
28,1726
28,1727
28,1728
28,1729
28,1730
28,1731
28,1732
29,1052
30,1733
30,1734
30,1735
30,1736
30,1737
30,1738
30,1739
30,1740
30,1741
30,1742
30,1743
30,1744
30,1745
30,1746
30,1747
30,1748
30,1749
30,1750
30,1751
30,1752
30,1753
30,1754
30,1755
30,1756
30,1757
30,1758
30,1759
30,1760
30,1761
30,1762
30,1763
30,1764
30,1765
30,1766
30,1767
30,1768
30,1769
30,1770
30,1771
30,1772
30,1773
30,1774
30,1775
30,1776
30,1777
30,1778
30,1779
30,1780
30,1781
30,1782
30,1783
30,1784
30,1785
31,1786
31,1787
31,1788
31,1789
31,1790
31,1791
31,1792
31,1793
31,1794
31,1795
31,1796
31,1797
31,1798
31,1799
31,1800
31,1801
31,1802
31,1803
31,1804
31,1805
31,1806
31,1807
31,1808
31,1809
31,1810
32,1811
32,1812
32,1813
32,1814
32,1815
32,1816
32,1817
32,1818
32,1819
32,1820
32,1821
32,1822
32,1823
32,1824
32,1825
32,1826
32,1827
32,1828
32,1829
32,1830
32,1831
32,1832
32,1833
32,1834
32,1835
33,1836
33,1837
33,1838
33,1839
33,1840
33,1841
33,1842
33,1843
33,1844
33,1845
33,1846
33,1847
33,1848
33,1849
33,1850
33,1851
33,1852
33,1853
33,1854
34,1855
34,1856
34,1857
34,1858
34,1859
34,1860
34,1861
34,1862
34,1863
34,1864
34,1865
34,1866
35,1867
35,1868
35,1869
35,1870
35,1871
35,1872
35,1873
35,1874
35,1875
35,1876
35,1877
35,1878
35,1879
35,1880
35,1881
35,1882
35,1883
35,1884
35,1885
35,1886
35,1887
35,1888
36,1889
37,1890
37,1891
37,1892
37,1893
37,1894
37,1895
37,1896
37,1897
37,1898
37,1899
37,1900
37,1901
37,1902
37,1903
37,1904
37,1905
37,1906
37,1907
37,1908
37,1909
37,1910
37,1911
37,1912
37,1913
37,1914
37,1915
37,1916
37,1917
37,1918
37,1919
37,1920
37,1921
38,1922
38,1923
38,1924
38,1925
38,1926
38,1927
38,1928
38,1929
38,1930
38,1931
38,1932
38,1933
38,1934
38,1935
38,1936
38,1937
39,1938
39,1939
39,1940
39,1941
39,1942
39,1943
39,1944
39,1945
39,1946
39,1947
39,1948
39,1949
39,1950
39,1951
39,1952
39,1953
39,1954
39,1955
39,1956
39,1957
39,1958
39,1959
39,1960
39,1961
39,1962
40,1963
41,1964
41,1965
41,1966
41,1967
41,1968
41,1969
41,1970
41,1971
41,1972
41,1973
41,1974
41,1975
41,1976
41,1977
41,1978
41,1979
41,1980
41,1981
41,1982
41,1983
41,1984
41,1985
41,1986
41,1987
41,1988
41,1989
41,1990
41,1991
41,1992
41,1993
41,1994
41,1995
41,1996
41,1997
41,1998
41,1999
41,2000
41,2001
41,2002
41,2003
41,2004
41,2005
41,2006
41,2007
41,2008
41,2009
41,2010
41,2011
41,2012
41,2013
41,2014
41,2015
41,2016
41,2017
41,2018
41,2019
41,2020
41,2021
41,2022
41,2023
41,2024
41,2025
41,2026
41,2027
41,2028
41,2029
41,2030
41,2031
42,2032
42,2033
42,2034
42,2035
42,2036
42,2037
42,2038
42,2039
42,2040
43,2041
43,2042
43,2043
43,2044
43,2045
43,2046
43,2047
43,2048
43,2049
43,2050
43,2051
43,2052
43,2053
43,2054
43,2055
43,2056
43,2057
43,2058
44,2059
44,2060
44,2061
44,2062
44,2063
44,2064
44,2065
44,2066
44,2067
44,2068
44,2069
44,2070
44,2071
44,2072
44,2073
44,2074
44,2075
44,2076
44,2077
44,2078
44,2079
44,2080
44,2081
44,2082
44,2083
44,2084
44,2085
44,2086
44,2087
44,2088
44,2089
44,2090
44,2091
44,2092
44,2093
44,2094
44,2095
44,2096
44,2097
44,2098
44,2099
44,2100
44,2101
44,2102
45,2103
45,2104
46,2105
46,2106
46,2107
46,2108
47,2109
47,2110
47,2111
47,2112
47,2113
47,2114
47,2115
47,2116
47,2117
47,2118
47,2119
47,2120
47,2121
47,2122
47,2123
47,2124
47,2125
47,2126
47,2127
47,2128
47,2129
47,2130
47,2131
47,2132
47,2133
47,2134
47,2135
47,2136
48,2137
48,2138
48,2139
48,2140
48,2141
48,2142
48,2143
48,2144
48,2145
48,2146
48,2147
48,2148
48,2149
48,2150
48,2151
48,2152
48,2153
48,2154
48,2155
48,2156
48,2157
48,2158
48,2159
48,2160
48,2161
48,2162
48,2163
48,2164
48,2165
48,2166
48,2167
48,2168
48,2169
48,2170
48,2171
48,2172
48,2173
48,2174
48,2175
48,2176
48,2177
48,2178
48,2179
48,2180
48,2181
48,2182
48,2183
48,2184
48,2185
48,2186
48,2187
48,2188
48,2189
48,2190
48,2191
48,2192
48,2193
48,2194
48,2195
48,2196
48,2197
48,2198
48,2199
48,2200
48,2201
48,2202
48,2203
48,2204
48,2205
48,2206
48,2207
48,2208
48,2209
48,2210
48,2211
48,2212
48,2213
48,2214
48,2215
48,2216
48,2217
48,2218
48,2219
48,2220
48,2221
48,2222
48,2223
48,2224
48,2225
48,2226
48,2227
49,2228
49,2229
49,2230
49,2231
49,2232
49,2233
49,2234
49,2235
49,2236
49,2237
49,2238
49,2239
49,2240
49,2241
49,2242
49,2243
49,2244
49,2245
49,2246
49,2247
49,2248
49,2249
49,2250
49,2251
49,2252
49,2253
49,2254
49,2255
49,2256
49,2257
49,2258
50,2259
50,2260
50,2261
50,2262
50,2263
50,2264
50,2265
50,2266
50,2267
50,2268
50,2269
50,2270
50,2271
50,2272
50,2273
50,2274
50,2275
50,2276
50,2277
50,2278
50,2279
50,2280
50,2281
50,2282
50,2283
50,2284
50,2285
50,2286
50,2287
50,2288
50,2289
50,2290
50,2291
50,2292
50,2293
50,2294
51,2295
51,2296
51,2297
51,2298
51,2299
51,2300
51,2301
51,2302
51,2303
51,2304
51,2305
51,2306
51,2307
51,2308
51,2309
51,2310
51,2311
51,2312
51,2313
51,2314
51,2315
51,2316
51,2317
51,2318
51,2319
51,2320
51,2321
51,2322
51,2323
51,2324
51,2325
51,2326
51,2327
51,2328
51,2329
51,2330
51,2331
51,2332
51,2333
51,2334
51,2335
51,2336
51,2337
51,2338
51,2339
51,2340
51,2341
51,2342
51,2343
51,2344
51,2345
51,2346
51,2347
51,2348
51,2349
51,2350
51,2351
51,2352
51,2353
51,2354
51,2355
51,2356
51,2357
51,2358
51,2359
51,2360
51,2361
51,2362
51,2363
51,2364
51,2365
51,2366
51,2367
51,2368
51,2369
51,2370
51,2371
51,2372
51,2373
51,2374
51,2375
51,2376
51,2377
51,2378
51,2379
51,2380
51,2381
51,2382
51,2383
51,2384
51,2385
51,2386
51,2387
51,2388
51,2389
51,2390
51,2391
51,2392
51,2393
51,2394
51,2395
51,2396
51,2397
51,2398
51,2399
51,2400
51,2401
51,2402
51,2403
51,2404
51,2405
51,2406
51,2407
51,2408
51,2409
51,2410
51,2411
51,2412
51,2413
51,2414
51,2415
51,2416
51,2417
51,2418
51,2419
51,2420
51,2421
51,2422
51,2423
51,2424
51,2425
51,2426
51,2427
51,2428
51,2429
51,2430
51,2431
51,2432
51,2433
51,2434
51,2435
51,2436
51,2437
51,2438
51,2439
51,2440
51,2441
51,2442
51,2443
51,2444
51,2445
51,2446
51,2447
51,2448
51,2449
51,2450
51,2451
51,2452
51,2453
51,2454
51,2455
51,2456
52,2457
52,2458
52,2459
53,2460
53,2461
53,2462
53,2463
53,2464
53,2465
53,2466
53,2467
53,2468
53,2469
53,2470
53,2471
53,2472
53,2473
53,2474
53,2475
53,2476
53,2477
53,2478
53,2479
53,2480
53,2481
53,2482
53,2483
53,2484
53,2485
53,2486
53,2487
53,2488
53,2489
53,2490
53,2491
53,2492
53,2493
53,2494
53,2495
53,2496
53,2497
53,2498
53,2499
53,2500
53,2501
53,2502
53,2503
53,2504
53,2505
53,2506
53,2507
53,2508
53,2509
53,2510
53,2511
53,2512
53,2513
53,2514
53,2515
53,2516
53,2517
53,2518
53,2519
54,2476
54,2484
54,2512
54,2513
54,2468
54,2503
54,2520
54,2475
54,2479
54,2482
54,2492
54,2502
54,2491
54,2494
54,2498
54,2501
54,2466
54,2481
54,2510
54,2516
54,2511
54,2517
54,2488
54,2518
54,2521
54,2514
54,2499
54,2461
54,2464
54,2500
54,2471
54,2473
54,2477
54,2483
54,2487
54,2489
54,2493
54,2495
54,2507
54,2509
54,2460
54,2463
54,2470
54,2515
54,2472
54,2508
54,2490
54,2496
54,2469
54,2474
54,2522
54,2523
54,2465
54,2467
54,2524
54,2505
54,2506
54,2478
54,2485
54,2486
54,2497
54,2525
54,2462
54,2480
54,2519
54,2526
54,2504
53,2525
53,2523
53,2524
53,2522
55,2527
55,2528
55,2529
55,2530
55,2531
55,2532
55,2533
55,2534
55,2535
55,2536
55,2537
55,2538
55,2539
55,2540
55,2541
55,2542
55,2543
55,2544
55,2545
55,2546
55,2547
55,2548
55,2549
55,2550
55,2551
55,2552
55,2553
55,2554
55,2555
55,2556
56,2557
56,2558
56,2559
57,2560
57,2561
57,2562
57,2563
57,2564
57,2565
57,2566
57,2567
57,2568
57,2569
57,2570
57,2571
57,2572
57,2573
57,2574
57,2575
57,2576
57,2577
57,2578
57,2579
57,2580
57,2581
57,2582
57,2583
57,2584
57,2585
57,2586
57,2587
57,2588
57,2589
57,2590
57,2591
57,2592
57,2593
57,2594
57,2595
57,2596
57,2597
57,2598
57,2599
57,2600
58,2601
58,2602
58,2603
58,2604
58,2605
59,2606
59,2607
59,2608
59,2609
59,2610
59,2611
59,2612
60,2613
60,2614
60,2615
60,2616
60,2617
60,2618
60,2619
60,2620
60,2621
60,2622
60,2623
60,2624
60,2625
61,2626
61,2627
61,2628
61,2629
61,2630
61,2631
61,2632
61,2633
61,2634
61,2635
61,2636
61,2637
61,2638
61,2639
61,2640
61,2641
61,2642
61,2643
61,2644
61,2645
61,2646
61,2647
61,2648
61,2649
61,2650
61,2651
61,2652
61,2653
61,2654
61,2655
61,2656
61,2657
61,2658
61,2659
61,2660
61,2661
61,2662
61,2663
61,2664
61,2665
61,2666
61,2667
61,2668
61,2669
61,2670
61,2671
61,2672
61,2673
61,2674
61,2675
61,2676
61,2677
61,2678
61,2679
61,2680
61,2681
61,2682
61,2683
61,2684
61,2685
61,2686
61,2687
61,2688
61,2689
61,2690
61,2691
61,2692
61,2693
61,2694
61,2695
61,2696
61,2697
61,2698
61,2699
61,2700
61,2701
61,2702
61,2703
61,2704
61,2705
61,2706
61,2707
61,2708
61,2709
61,2710
61,2711
61,2712
61,2713
61,2714
61,2715
61,2716
61,2717
61,2718
61,2719
61,2720
61,2721
61,2722
61,2723
61,2724
61,2725
61,2726
61,2727
61,2728
61,2729
62,2730
62,2731
62,2732
62,2733
62,2734
62,2735
62,2736
62,2737
62,2738
62,2739
62,2740
62,2741
62,2742
62,2743
62,2744
62,2745
62,2746
62,2747
62,2748
62,2749
62,2750
62,2751
62,2752
62,2753
62,2754
62,2755
62,2756
62,2757
62,2758
63,2759
63,2760
63,2761
63,2762
63,2763
63,2764
63,2765
63,2766
63,2767
63,2768
63,2769
63,2770
63,2771
63,2772
63,2773
63,2774
63,2775
63,2776
63,2777
63,2778
63,2779
63,2780
63,2781
63,2782
63,2783
63,2784
63,2785
63,2786
63,2787
63,2788
63,2789
63,2790
63,2791
63,2792
63,2793
63,2794
63,2795
64,2796
64,2797
64,2798
64,2799
64,2800
65,2801
65,2802
65,2803
65,2804
65,2805
65,2806
65,2807
65,2808
65,2809
65,2810
65,2811
65,2812
65,2813
65,2814
65,2815
65,2816
65,2817
65,2818
65,2819
65,2820
65,2821
65,2822
65,2823
65,2824
65,2825
65,2826
65,2827
65,2828
65,2829
65,2830
65,2831
65,2832
65,2833
65,2834
65,2835
65,2836
65,2837
65,2838
65,2839
65,2840
65,2841
65,2842
65,2843
65,2844
65,2845
65,2846
65,2847
65,2848
65,2849
65,2850
65,2851
65,2852
65,2853
65,2854
65,2855
65,2856
65,2857
65,2858
65,2859
65,2860
65,2861
65,2862
65,2863
65,2864
65,2865
65,2866
65,2867
65,2868
65,2869
65,2870
65,2871
65,2872
65,2873
66,2874
66,2875
66,2876
66,2877
66,2878
66,2879
66,2880
66,2881
66,2882
66,2883
66,2884
66,2885
66,2886
66,2887
66,2888
66,2889
66,2890
66,2891
66,2892
66,2893
66,2894
66,2895
66,2896
66,2897
66,2898
66,2899
66,2900
66,2901
66,2902
66,2903
66,2904
66,2905
66,2906
66,2907
66,2908
66,2909
66,2910
66,2911
66,2912
66,2913
66,2914
66,2915
66,2916
66,2917
